trace_id,question,generated_answer,hit_at_1,hit_at_2,hit_at_3,hit_at_4,hit_at_5,hit_at_10,hit_at_15,hit_at_20,Context Relevance (Contextrelevance-Langfuse),mrr_doc,ratio_correct_docs,semantic_similarity,len_answers_quality,Answer Correctness - RAGAS,chrf_score,Groundedness (Faithfulness-RAGAS),Answer Relevance (Relevance-Langfuse)
416c145825d31d29,Quels sont les membres qui composent la Direction de l'EPFL ?,"La Direction de l'EPFL se compose des membres suivants :
a. la Présidente ou le Président ;
b. la Vice-présidente ou le Vice-président académique (VPA / Provost) ;
c. la Vice-présidente ou le Vice-président pour le soutien aux initiatives stratégiques (VPS) ;
d. la Vice-présidente ou le Vice-président pour l’innovation et l’impact (VPI) ;
e. la Vice-présidente ou le Vice-président pour le développement humain (VPH) ;
f. la Vice-présidente ou le Vice-président pour les finances (VPF) ;
g. la Vice-présidente ou le Vice-président pour les opérations (VPO).",0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.8695551565034827,0.16279069767441862,1.0,0.30547011822928677,1.0,1.0
46088033950cd8e1,"J'envisage de commencer mes études à l'EPFL. ""Combien d'années faut-il compter pour faire sa formation à l'EPFL ?""","Selon l'ordonnance sur la formation menant au bachelor et au master de l'EPFL, la formation se compose de deux phases successives : le bachelor et le master. Le bachelor dure généralement 3 ans (cycle propédeutique de 2 semestres et cycle bachelor de 2 années d'études), tandis que le master dure 1 à 2 ans selon le domaine d'études. Ainsi, la durée totale de la formation à l'EPFL est généralement de 4 à 5 ans.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.8618475931653851,0.6809917355371901,0.85,0.2857762789016053,1.0,1.0
5203512bb6fafd5e,Quelles sont les conditons de réussite pour un bloc au niveau master à l'EPFL ?,"Selon l'ordonnance sur la formation à l'EPFL (art. 10), le cycle master est réputé réussi par l’acquisition de 60 ou 90 crédits ECTS, selon le domaine d'études.",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.15,0.46553832997621813,0.5755395683453237,0.0,0.16476324362639205,1.0,1.0
55fb5edcdc789b26,"Je suis en première année de bachelor et j'ai obtenu la moyenne de 3,49 au semestre. Comment m'inscrire en BA2?",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29416351783098843,0.0,0.0,0.0,0.0,0.0
84003f4b5ab5ae15,Puis-je être immatriculé dans deux universités en même temps?,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.1,0.3424062655252271,0.0,0.0,0.0,0.0,0.0
8f8a1c05469e5388,"En tant qu’étudiant, puis-je créer un site web pour mon association avec un nom de domaine externe (ex: monlabo.ch) au lieu d’un site epfl.ch ? Est-ce que j'ai des contraintes à respecter concernant le choix du nom de domaine ?","Oui, en tant qu'étudiant, vous pouvez créer un site web pour votre association avec un nom de domaine externe (ex: monlabo.ch) au lieu d'un site epfl.ch. Cependant, vous devez respecter certaines contraintes concernant le choix du nom de domaine. Selon l'article 7 de la directive pour la gestion des noms de domaine à l'EPFL, le choix du nom de domaine doit être validé par l'unité MEDIACOM si votre projet ou association répond aux critères suivants : a) le projet implique des participants actifs en dehors de l'EPFL, b) la gestion du site Web est sous la responsabilité d’une unité de l’Ecole, et c) l’adresse du site (URL) est largement diffusée en dehors de l'EPFL. De plus, si le nom de domaine contient les lettres ""EPFL"", l'autorisation de l'unité MEDIACOM est requise (article 8). Enfin, vous êtes responsable de l'enregistrement du nom de domaine auprès de l'autorité compétente et du paiement des frais afférents (article 9).",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3,0.6426157516656887,0.18569903948772679,0.85,0.3765746697799374,1.0,1.0
931d6fe35fac21e9,Est-ce qu'un doctorant peut racheter son ordinateur ?,"Non, le contexte fourni ne mentionne pas de politique spécifique concernant le rachat d'ordinateurs par les doctorants. Les directives abordent principalement les aspects de sécurité, de santé au travail, les manquements disciplinaires et la formation doctorale, mais aucune disposition n'est indiquée concernant le rachat d'équipements informatiques.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5320694530744943,0.9031339031339032,0.00015289313254348834,0.33170056909231876,1.0,1.0
987bb12f142d2cd7,Existe-t-il un code d'honneur pour les étudiants en bachelor et où puis-je le trouver?,"Oui, il existe un code d'honneur pour les étudiants en bachelor. Il est mentionné dans le contexte fourni sous le nom ""Code d'honneur"" (Item 1). Vous pouvez le trouver en suivant le lien vers la charte éthique de l'EPFL : https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/Charte-ethique-de-lEFPL.pdf.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,0.8127583130145795,0.8589743589743589,0.0,0.5404892203976146,0.0,1.0
a073689cacd476bf,A combien de semaines de vacances par an ai-je le droit à partir de 60 ans en tant qu'employé à l'EPFL ?,"À partir de 60 ans, vous avez droit à 6 semaines de vacances par an, conformément à l'article 51 de l'Ordonnance du Conseil des EPF sur le personnel du domaine des écoles polytechniques fédérales (OPers-EPF).",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,0.40604215201674687,0.04807692307692308,1.0,0.1641970793286753,1.0,1.0
bf080d34df46aae9,Je viens d'obtenir mon bachelor à l'EPFL. Quel est mon titre officiel ?,"Votre titre officiel est ""Bachelor of Science (BSc)"" selon l'annexe I de l'ordonnance sur la formation à l'EPFL.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.662935459712341,0.5308056872037915,0.5,0.3076064664519447,1.0,1.0
c6281d5045ebc787,Est-ce qu'une décision de la Commission des prix de la recherche ou d’un jury spécifique doit être notifiées formellement au candidat par le biais d'une lettre recommandée ?,"Non, la décision peut être notifiée par le biais d'une lettre ou d’un email de décision, comme le stipule l'article 5, alinéa 8 du règlement de la Commission des prix de la recherche de l’EPFL.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.28401025716575273,0.12435233160621761,0.0,0.13202973004269988,1.0,1.0
d7c3860ce04af534,Les emprunts dans un travail écrit doivent-ils être reconnaissable via une note en bas de page ?,"Oui, les emprunts dans un travail écrit doivent être reconnaissables comme tels, par une référence à la source. Cela peut inclure une note en bas de page, mais le contexte ne précise pas explicitement la forme exacte de la référence, seulement qu'elle doit être claire et distincte.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.05,0.3680035647523642,0.1099290780141844,0.75,0.2558465310127431,1.0,0.9
e0018c5f14f37e63,Est-ce que le COSEC est rattaché à la VPF à l'EPFL ?,"Non, le contexte fourni ne mentionne pas que le COSEC (Correspondant de Sécurité) est rattaché à la VPF (Vice-Présidence Formation) à l'EPFL. Selon les directives, le COSEC est nommé par les professeurs ou les chefs d'unité et peut être une personne expérimentée au sein de l'unité, mais il n'est pas spécifiquement rattaché à la VPF. Les responsabilités et les tâches du COSEC sont définies dans les articles 13 et 14 de la directive, et elles sont liées à la gestion de la sécurité au sein des unités, sous la supervision du DSE (Domaine Sécurité et Exploitation). La VPF est mentionnée dans la directive pour ses rôles dans la promotion de la sécurité et de la santé dans le cadre de la formation et de la recherche (Article 10), mais il n'y a pas d'indication que le COSEC relève directement de cette vice-présidence.",0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.2,0.37994007515900086,0.037758830694275276,0.95,0.12468896653104389,1.0,1.0
