trace_id,question,generated_answer,hit_at_1,hit_at_2,hit_at_3,hit_at_4,hit_at_5,hit_at_10,hit_at_15,hit_at_20,Context Relevance (Contextrelevance-Langfuse),mrr_doc,ratio_correct_docs,semantic_similarity,len_answers_quality,Answer Correctness - RAGAS,chrf_score,Groundedness (Faithfulness-RAGAS),Answer Relevance (Relevance-Langfuse)
01780b103a9bdafe,Quelles sont les conditons de réussite pour un bloc au niveau master à l'EPFL ?,"Les conditions de réussite pour un bloc au niveau master à l'EPFL sont les suivantes :

1. **Acquisition des crédits ECTS** :
   - Pour réussir le cycle master, l'étudiant doit acquérir **60 ou 90 crédits ECTS** selon le domaine d'études (Art. 10, al. 3).
   - Le projet de master, qui s'étend sur un semestre, permet d'acquérir **30 crédits ECTS** (Art. 11, al. 1).

2. **Durée maximale** :
   - Le cycle master de 60 crédits ECTS doit être accompli en **une année**, mais ne peut excéder **deux ans** (Art. 10, al. 2).
   - Le cycle master de 90 crédits ECTS doit être accompli en **une année et demie**, mais ne peut excéder **trois ans** (Art. 10, al. 2).
   - Le projet de master doit être entamé **au plus tard un an après la réussite du cycle master** (Art. 11, al. 1bis) et doit être réussi **au plus tard trois ans après l’entrée au cycle master de 60 crédits ECTS** ou **quatre ans après l’entrée au cycle master de 90 crédits ECTS** (Art. 11, al. 2).

3. **Conditions préalables** :
   - La réussite du cycle master est une condition préalable pour entamer le projet de master (Art. 11, al. 3).

Ces conditions sont définies dans l'**Ordonnance sur la formation menant au bachelor et au master de l'EPFL** (Document 1).",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.15,0.501064354186023,0.22601626016260162,0.0,0.19149582507038848,1.0,1.0
0bbc8cdf54810434,Est-ce qu'une décision de la Commission des prix de la recherche ou d’un jury spécifique doit être notifiées formellement au candidat par le biais d'une lettre recommandée ?,"Non, la décision doit être notifiée formellement au candidat par le biais d'une lettre ou d’un email de décision, mais il n'est pas précisé qu'elle doit être recommandée.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.4231759852443777,0.1411764705882353,1.0,0.24902132818532113,0.5,1.0
19f8c67caa26b44e,"Je suis en première année de bachelor et j'ai obtenu la moyenne de 3,49 au semestre. Comment m'inscrire en BA2?","Selon l'article 4 de l'ordonnance, une personne qui a échoué dans une filière d'études universitaires (moyenne inférieure à 4,00) n'est pas admissible à l'EPFL. Vous devez donc réussir votre première année de bachelor avant de pouvoir vous inscrire en BA2.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8122167825897508,0.7231638418079096,0.56,0.30009166766951995,1.0,0.4
248590f8c269199e,Puis-je être immatriculé dans deux universités en même temps?,"Non, selon le contexte fourni, un étudiant ne peut pas être immatriculé dans deux universités en même temps. Le document mentionne que les étudiants immatriculés dans une filière de bachelor et dans la filière de master consécutive ne versent qu'une seule taxe d'étude, ce qui implique qu'ils ne sont pas immatriculés simultanément dans deux universités différentes. De plus, la mobilité horizontale permet à un étudiant de faire un semestre ou une année dans une autre université tout en restant rattaché à l'EPFL, ce qui suggère que l'immatriculation principale reste à l'EPFL.",0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.1,0.7907761054153162,0.35060449050086356,1.0,0.40311215707611686,0.8,1.0
2881fcac7a12d2c9,"En tant qu’étudiant, puis-je créer un site web pour mon association avec un nom de domaine externe (ex: monlabo.ch) au lieu d’un site epfl.ch ? Est-ce que j'ai des contraintes à respecter concernant le choix du nom de domaine ?","Oui, en tant qu'étudiant, vous pouvez créer un site web pour votre association avec un nom de domaine externe (ex: monlabo.ch) au lieu d'un site epfl.ch, à condition que votre association soit reconnue par l'EPFL et figure dans l'annuaire des unités de l'EPFL. Dans ce cas, vous pouvez demander un nom de sous-domaine correspondant à l'acronyme de votre association. Cependant, si vous souhaitez utiliser un nom de domaine externe, vous devez respecter les contraintes suivantes : le choix du nom de domaine doit être validé par l'unité MEDIACOM, et le nom de domaine doit être enregistré auprès de l'autorité compétente au nom de l’association. De plus, si le nom de domaine contient les lettres ""EPFL"", l’autorisation de l’unité MEDIACOM doit être obtenue.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3,0.6210901010275627,0.22955145118733508,0.85,0.390220025064218,1.0,1.0
579d956e44b9cc7b,Existe-t-il un code d'honneur pour les étudiants en bachelor et où puis-je le trouver?,"Oui, il existe un code d'honneur pour les étudiants en bachelor. Il est mentionné dans le contexte fourni sous le nom de ""Code d'honneur"" (Document 1) et ""Honour Code"" (Document 2). Pour le consulter, vous pouvez vous référer à la charte éthique de l'EPFL disponible à l'adresse suivante : [https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/Charte-ethique-de-lEFPL.pdf](https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/Charte-ethique-de-lEFPL.pdf).",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,0.8089193801143406,0.5665961945031712,0.95,0.47090667304517825,0.0,0.9
6180b63944967f45,"J'envisage de commencer mes études à l'EPFL. ""Combien d'années faut-il compter pour faire sa formation à l'EPFL ?""","La formation à l'EPFL comprend deux phases successives : le bachelor et le master. Le bachelor dure généralement 3 ans (cycle propédeutique de 2 semestres + cycle bachelor de 2 ans), tandis que le master dure 1 à 2 ans selon le domaine d'études (60 ou 90 crédits ECTS). Ainsi, la durée totale de la formation varie entre 4 et 5 ans.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.8573516589694705,0.5487603305785124,1.0,0.21816003423105568,1.0,1.0
a3f47efb35bbb634,Quels sont les membres qui composent la Direction de l'EPFL ?,Le contexte fourni ne mentionne pas explicitement les membres qui composent la Direction de l'EPFL.,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.6899562861498684,0.9191919191919192,1.0,0.351097473663573,1.0,0.9
c7044976ec6e7690,Je viens d'obtenir mon bachelor à l'EPFL. Quel est mon titre officiel ?,"Votre titre officiel est ""Bachelor of Science (BSc)"" dans le domaine d'études que vous avez suivi à l'EPFL.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.6092576180967609,0.5071090047393365,0.0,0.16339758482272726,1.0,1.0
e0cd1a8e5c852f70,A combien de semaines de vacances par an ai-je le droit à partir de 60 ans en tant qu'employé à l'EPFL ?,"À partir de 60 ans, vous avez droit à 6 semaines de vacances par an, soit 30 jours par année civile, conformément à l'article 17 du Règlement concernant la gestion du temps de travail (RGT).",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,0.45087547771564945,0.05263157894736842,1.0,0.18062477914457598,1.0,1.0
