trace_id,question,hit_at_1,hit_at_2,hit_at_3,hit_at_4,hit_at_5,hit_at_10,hit_at_15,hit_at_20,mrr_doc,ratio_correct_docs,semantic_similarity,len_answers_quality,chrf_score
06dcf90d0bdff5c2,Est-ce que le COSEC est rattaché à la VPF à l'EPFL ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49808290683187195,0.12550607287449392,0.24619130077447887
09e6b338b7d675fb,Je viens d'obtenir mon bachelor à l'EPFL. Quel est mon titre officiel ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808781992531294,0.45023696682464454,0.2325190230571658
102cd89f07406500,"En tant qu’étudiant, puis-je créer un site web pour mon association avec un nom de domaine externe (ex: monlabo.ch) au lieu d’un site epfl.ch ? Est-ce que j'ai des contraintes à respecter concernant le choix du nom de domaine ?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38117318432341646,0.31464737793851716,0.25078789858167183
3ca44cfe6ebc5202,Puis-je être immatriculé dans deux universités en même temps?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7184687115573979,0.5517241379310345,0.28074488960542154
3ea4ecb2805e8060,Les emprunts dans un travail écrit doivent-ils être reconnaissable via une note en bas de page ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2910886672489156,0.12601626016260162,0.2174431596030492
4d82d012902811b0,"Je suis en première année de bachelor et j'ai obtenu la moyenne de 3,49 au semestre. Comment m'inscrire en BA2?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4439859730653344,0.7814569536423841,0.3038888017724125
52c2163763675698,Existe-t-il un code d'honneur pour les étudiants en bachelor et où puis-je le trouver?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5620915452598751,0.376865671641791,0.15970656328233845
55836cec36fd7339,"J'envisage de commencer mes études à l'EPFL. ""Combien d'années faut-il compter pour faire sa formation à l'EPFL ?""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50627435227433,0.7834710743801653,0.27874498178630097
857e99361ed55e0d,Est-ce qu'une décision de la Commission des prix de la recherche ou d’un jury spécifique doit être notifiées formellement au candidat par le biais d'une lettre recommandée ?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.33392913537379443,0.16551724137931034,0.13024977533995252
b407ca3be1bacdc0,Est-ce qu'un doctorant peut racheter son ordinateur ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7161573317762752,0.29652996845425866,0.1923035744676525
bf08efe932d9b3d0,A combien de semaines de vacances par an ai-je le droit à partir de 60 ans en tant qu'employé à l'EPFL ?,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05,0.4086362458399101,0.07042253521126761,0.20002227163319944
df70fddf5528481f,Quels sont les membres qui composent la Direction de l'EPFL ?,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1111111111111111,0.05,0.5277786855546781,0.2413793103448276,0.25079391604493123
f039fec2ad758a72,Quelles sont les conditons de réussite pour un bloc au niveau master à l'EPFL ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794227936449192,0.4748201438848921,0.1676822738340701
