trace_id,question,hit_at_1,hit_at_2,hit_at_3,hit_at_4,hit_at_5,hit_at_10,hit_at_15,hit_at_20,mrr_doc,ratio_correct_docs,semantic_similarity,len_answers_quality,chrf_score
07299011c4a070e3,Je viens d'obtenir mon bachelor à l'EPFL. Quel est mon titre officiel ?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.6092576180967609,0.5071090047393365,0.16339758482272726
37724bd0ba8825d1,Quels sont les membres qui composent la Direction de l'EPFL ?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.8809083197556258,0.16279069767441862,0.2829235565941475
4db008c57a8c76f4,"En tant qu’étudiant, puis-je créer un site web pour mon association avec un nom de domaine externe (ex: monlabo.ch) au lieu d’un site epfl.ch ? Est-ce que j'ai des contraintes à respecter concernant le choix du nom de domaine ?",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35,0.5356912543258192,0.24369747899159663,0.29786951462931044
610663358355c168,Quelles sont les conditons de réussite pour un bloc au niveau master à l'EPFL ?,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1111111111111111,0.05,0.484712950220203,0.8501529051987767,0.2482215030587547
6b5fde691e0a31fb,Est-ce qu'une décision de la Commission des prix de la recherche ou d’un jury spécifique doit être notifiées formellement au candidat par le biais d'une lettre recommandée ?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3680718354209066,0.1437125748502994,0.24902132818532113
79fdf92fd61202fd,Existe-t-il un code d'honneur pour les étudiants en bachelor et où puis-je le trouver?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.7934858870685328,0.6600985221674877,0.4633233791013599
87e9a58d884f2326,Est-ce qu'un doctorant peut racheter son ordinateur ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29836015534397964,0.2744479495268139,0.09534555548808153
8cf2f07e53f9c71f,Les emprunts dans un travail écrit doivent-ils être reconnaissable via une note en bas de page ?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.43066819158424285,0.16489361702127658,0.35009719317337845
935bd6f7eae862cb,Puis-je être immatriculé dans deux universités en même temps?,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.1,0.38888877996078014,0.42857142857142855,0.15413281166296272
b6407865f1b77cc1,A combien de semaines de vacances par an ai-je le droit à partir de 60 ans en tant qu'employé à l'EPFL ?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.31549076013736777,0.03508771929824561,0.12698443408053434
c757aabe70c7a3f6,Est-ce que le COSEC est rattaché à la VPF à l'EPFL ?,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.15,0.4233435207007392,0.09841269841269841,0.2303406150032189
def8cc846e6100f5,"J'envisage de commencer mes études à l'EPFL. ""Combien d'années faut-il compter pour faire sa formation à l'EPFL ?""",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35,0.8406163847240005,0.5487603305785124,0.19402089756909013
ea9fdae787fa4694,"Je suis en première année de bachelor et j'ai obtenu la moyenne de 3,49 au semestre. Comment m'inscrire en BA2?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5222534581601253,0.8926553672316384,0.27918250867940364
