trace_id,question,generated_answer,hit_at_1,hit_at_2,hit_at_3,hit_at_4,hit_at_5,hit_at_10,hit_at_15,hit_at_20,Context Relevance (Contextrelevance-Langfuse),mrr_doc,ratio_correct_docs,semantic_similarity,len_answers_quality,Answer Correctness - RAGAS,chrf_score,Groundedness (Faithfulness-RAGAS),Answer Relevance (Relevance-Langfuse)
3a7f9b93523c3afb,A combien de semaines de vacances par an ai-je le droit à partir de 60 ans en tant qu'employé à l'EPFL ?,Vous avez droit à 6 semaines de vacances par an à partir de 60 ans en tant qu'employé à l'EPFL.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,0.40748824566848496,0.10526315789473684,1.0,0.3252871910302678,0.33,1.0
44d2fc10ae02a07c,Existe-t-il un code d'honneur pour les étudiants en bachelor et où puis-je le trouver?,"Oui, il existe un code d'honneur pour les étudiants en bachelor. Il est mentionné dans le contexte fourni et peut être consulté via le lien suivant: https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/Charte-ethique-de-lEFPL.pdf.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,0.8106165639380281,0.8917910447761194,0.95,0.48059476076783453,0.0,1.0
6159d7691c3b65f1,Puis-je être immatriculé dans deux universités en même temps?,"Non, le contexte ne mentionne pas la possibilité d'être immatriculé dans deux universités en même temps.",0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.1,0.7806295571634767,0.5123152709359606,1.0,0.31547488891718756,1.0,0.2
75ef6ff67ebbf153,Je viens d'obtenir mon bachelor à l'EPFL. Quel est mon titre officiel ?,Votre titre officiel est Bachelor (BSc) de l'EPFL.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.5832971759995289,0.23696682464454977,0.95,0.09493122757603142,1.0,1.0
7b8532a77b7e3aac,Est-ce qu'un doctorant peut racheter son ordinateur ?,"Le contexte fourni ne mentionne pas explicitement les rachats d'ordinateurs. Il traite uniquement des rachats de prestations réglementaires dans le cadre de la prévoyance professionnelle, sous certaines conditions. Par conséquent, il n'est pas possible de répondre à la question posée en se basant uniquement sur le contexte fourni.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777833663022997,0.9548192771084337,0.0,0.3118611295614889,1.0,1.0
801c9d3c2fe7b5e1,"J'envisage de commencer mes études à l'EPFL. ""Combien d'années faut-il compter pour faire sa formation à l'EPFL ?""","La durée totale de la formation à l'EPFL dépend des cycles que vous choisissez. Le cycle bachelor s'étend sur deux années d'études, mais peut être complété en quatre ans maximum. Le cycle master dure généralement une année pour 60 crédits ECTS ou une année et demie pour 90 crédits ECTS, avec des durées maximales de deux et trois ans respectivement. Ainsi, la formation complète peut prendre entre trois et sept ans, selon votre rythme et votre parcours.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.8235613301627094,0.7520661157024794,0.00014285714285714284,0.26537754887367354,1.0,1.0
9bd85db535d82d1e,Les emprunts dans un travail écrit doivent-ils être reconnaissable via une note en bas de page ?,"Non, les emprunts doivent être reconnaissables par une référence à la source, mais il n'est pas précisé que cette référence doit obligatoirement être une note en bas de page.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.05,0.4278317490945428,0.1781609195402299,0.95,0.3667565164353621,1.0,1.0
a0a78a1f1590d78d,Quelles sont les conditons de réussite pour un bloc au niveau master à l'EPFL ?,"Les conditions de réussite pour un bloc au niveau master à l'EPFL ne sont pas explicitement mentionnées dans le contexte fourni. Cependant, l'article 1118 de l'ordonnance sur la formation menant au bachelor et au master de l'EPFL indique que la réussite du cycle master est une condition préalable pour entamer le projet de master. De plus, l'article 1221 mentionne que les crédits requis doivent être acquis dans les durées fixées pour chaque cycle de formation. Pour des informations plus précises sur les conditions de réussite spécifiques à un bloc au niveau master, il serait nécessaire de consulter d'autres parties de l'ordonnance ou des documents complémentaires.",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.15,0.3162272324628431,0.4143070044709389,0.0,0.2547541875547379,1.0,0.9
c4021faafa70be1b,"Je suis en première année de bachelor et j'ai obtenu la moyenne de 3,49 au semestre. Comment m'inscrire en BA2?","Pour vous inscrire en BA2, vous devez remplir les conditions suivantes selon l'article 8 de l'ordonnance de la Direction de l'EPFL:
a. Avoir effectué plusieurs semestres dans une filière de bachelor correspondante dans une autre haute école universitaire suisse;
b. Remplir les conditions d'admissibilité au premier semestre de l'EPFL;
c. Disposer des acquis exigés dans les semestres inférieurs de la formation correspondante de l'EPFL;
d. Remplir les conditions pour passer au semestre supérieur dans la haute école universitaire suisse dont vous provenez.

De plus, au maximum 60 crédits ECTS peuvent être reconnus comme ayant été acquis dans une autre haute école universitaire suisse.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7108410166413406,0.5137880986937591,0.0,0.34348500260514947,1.0,1.0
cbe8f02aba4e2ff4,Est-ce qu'une décision de la Commission des prix de la recherche ou d’un jury spécifique doit être notifiées formellement au candidat par le biais d'une lettre recommandée ?,"Non, la décision doit être notifiée formellement au candidat par le biais d'une lettre ou d’un email de décision.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.31968773146301,0.21238938053097345,0.0,0.13637029029005548,1.0,1.0
