trace_id,question,generated_answer,hit_at_1,hit_at_2,hit_at_3,hit_at_4,hit_at_5,hit_at_10,hit_at_15,hit_at_20,Context Relevance (Contextrelevance-Langfuse),mrr_doc,ratio_correct_docs,semantic_similarity,len_answers_quality,Answer Correctness - RAGAS,chrf_score,Groundedness (Faithfulness-RAGAS),Answer Relevance (Relevance-Langfuse)
19821c5a7d1e409e,Est-ce qu'une décision de la Commission des prix de la recherche ou d’un jury spécifique doit être notifiées formellement au candidat par le biais d'une lettre recommandée ?,"Non, les décisions de la Commission ou d’un jury spécifique doivent être notifiées formellement au candidat par le biais d'une lettre ou d’un email de décision.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.299371393236179,0.15,0.0,0.12303805579504652,0.0,1.0
1a9bf17ea978ded4,Quelles sont les conditons de réussite pour un bloc au niveau master à l'EPFL ?,Le contexte fourni ne mentionne pas explicitement les conditions de réussite pour un bloc au niveau master à l'EPFL.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.15,0.5460412308921835,0.4172661870503597,0.05263157894736842,0.1506904229967093,1.0,0.3
2ad1302f2ef5d25c,Existe-t-il un code d'honneur pour les étudiants en bachelor et où puis-je le trouver?,"Oui, il existe un code d'honneur pour les étudiants en bachelor. Il est mentionné dans le contexte fourni, notamment dans les chunks 1, 2, 3 et 4. Vous pouvez le trouver en consultant la charte éthique de l'EPFL, disponible à l'adresse suivante: https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/Charte-ethique-de-lEFPL.pdf.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,0.7922853919507669,0.7976190476190477,0.0,0.5214116503663195,0.0,0.8
4f0ea0a21d2c51af,A combien de semaines de vacances par an ai-je le droit à partir de 60 ans en tant qu'employé à l'EPFL ?,"À partir de 60 ans, vous avez droit à 6 semaines de vacances par an.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,0.5034092677134084,0.14705882352941177,0.5,0.4172237604353029,1.0,1.0
59de385da3f4c7a6,Est-ce qu'un doctorant peut racheter son ordinateur ?,"Non, le contexte fourni ne mentionne pas la possibilité pour un doctorant de racheter son ordinateur. Les articles mentionnés concernent principalement les rachats de prestations réglementaires dans le cadre de la prévoyance, les directives en matière de santé et sécurité du travail, les règles relatives à la formation doctorale, et les mesures disciplinaires, mais aucune disposition ne traite du rachat d'un ordinateur par un doctorant.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5838370252342071,0.7204545454545455,0.0,0.35865167424089944,1.0,1.0
66027362ebe97a60,Est-ce que le COSEC est rattaché à la VPF à l'EPFL ?,"Non, le contexte fourni ne mentionne pas que le COSEC est rattaché à la VPF à l'EPFL. Selon le contexte, les professeurs et responsables d’unité sont par défaut les correspondantes et correspondants de sécurité (COSEC) de leur unité, et ils peuvent déléguer cette tâche à une collaboratrice ou un collaborateur expérimenté.",0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.2,0.45182527334660705,0.09597523219814241,1.0,0.19975657354611984,0.0,0.95
8a0129454465da4d,"J'envisage de commencer mes études à l'EPFL. ""Combien d'années faut-il compter pour faire sa formation à l'EPFL ?""","La durée de la formation à l'EPFL dépend du programme choisi. Le cycle bachelor s'étend sur deux années d'études, mais peut être prolongé jusqu'à quatre ans après la réussite du cycle propédeutique. Le cycle master dure généralement une année pour 60 crédits ECTS ou une année et demie pour 90 crédits ECTS, avec une durée maximale de deux ou trois ans respectivement.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.8309661597578651,0.6082644628099173,0.058823529411764705,0.2196865753461668,1.0,1.0
8e98fd3eb769fd35,Les emprunts dans un travail écrit doivent-ils être reconnaissable via une note en bas de page ?,"Non, les emprunts doivent être reconnaissables par une référence à la source, mais pas nécessairement via une note en bas de page. Selon les articles 4 et 5 de la directive concernant la citation et la référence des sources dans les travaux écrits rendus par les étudiants, tout emprunt doit être reconnaissable comme tel dans le travail écrit, par une référence à la source. Cependant, la directive ne spécifie pas que cette référence doit obligatoirement prendre la forme d'une note en bas de page. Elle peut être intégrée directement dans le texte ou selon d'autres méthodes de citation acceptées.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.05,0.28276612514280464,0.051666666666666666,1.0,0.152082121911312,1.0,1.0
9a3bb1d1975213e5,Quels sont les membres qui composent la Direction de l'EPFL ?,"La Direction de l'EPFL est composée de la Présidente ou du Président, des Vice-présidentes ou Vice-présidents, des Vice-présidentes ou Vice-présidents associés, de la Directrice ou du Directeur des Affaires de la Direction et du Développement, de la Directrice ou du Directeur des Affaires juridiques, des Doyennes ou Doyens de faculté et des Directrices ou Directeurs de collège (Chunk 8, Article 2).",0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.9118018299682155,0.22693266832917705,0.85,0.3376258748761375,1.0,1.0
a9c5662ba3915a58,"Je suis en première année de bachelor et j'ai obtenu la moyenne de 3,49 au semestre. Comment m'inscrire en BA2?","Vous ne pouvez pas vous inscrire en BA2 car vous n'avez pas réussi le cycle propédeutique. Selon l'art. 7 de l'ordonnance sur la formation menant au bachelor et au master de l'EPFL, la réussite de l'examen propédeutique (qui s'étend sur deux semestres) est la condition pour entrer au cycle bachelor. La réussite de l'examen propédeutique permet d'acquérir 60 crédits ECTS. Votre moyenne de 3,49 est inférieure à la moyenne requise de 4,00 pour réussir le CMS (Art. 14 de l'ordonnance sur l'admission à l'EPFL). Vous devez donc répéter le cycle propédeutique ou passer l'examen d'admission réduit si vous remplissez les conditions de l'art. 10.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8102148062317707,0.5496894409937888,0.875,0.3152741888534474,1.0,1.0
