trace_id,question,generated_answer,hit_at_1,hit_at_2,hit_at_3,hit_at_4,hit_at_5,hit_at_10,hit_at_15,hit_at_20,Context Relevance (Contextrelevance-Langfuse),mrr_doc,ratio_correct_docs,semantic_similarity,len_answers_quality,Answer Correctness - RAGAS,chrf_score,Groundedness (Faithfulness-RAGAS),Answer Relevance (Relevance-Langfuse)
0414c474f0ff1dcd,"En tant qu’étudiant, puis-je créer un site web pour mon association avec un nom de domaine externe (ex: monlabo.ch) au lieu d’un site epfl.ch ? Est-ce que j'ai des contraintes à respecter concernant le choix du nom de domaine ?","Assistant: En tant qu’étudiant, si votre association est reconnue par l’EPFL et figurant dans l’annuaire des unités de l’EPFL, vous pouvez demander un nom de sous-domaine correspondant à son acronyme, mais uniquement dans le domaine ""epfl.ch"". Vous ne pouvez pas créer un site web avec un nom de domaine externe comme ""monlabo.ch"" pour votre association étudiante reconnue.

Concernant le choix du nom de domaine, les contraintes suivantes s’appliquent :
- Les noms de sous-domaine ne doivent pas contenir de mots isolés provenant de dictionnaires standard (anglais ou français), sauf exceptions approuvées par la Direction de l’EPFL.
- Le nom de sous-domaine doit correspondre à l’acronyme de l’association reconnue.
- Le nom de domaine doit être approuvé par le Responsable Communication compétent, avec information au doyen ou directeur concerné.

En résumé, vous ne pouvez pas utiliser un nom de domaine externe (comme ""monlabo.ch"") pour votre association étudiante reconnue. Vous devez utiliser un sous-domaine dans le domaine ""epfl.ch"", en respectant les règles de nommage et les approbations nécessaires. Si vous souhaitez un nom de domaine externe, cela ne serait possible que pour des entités non reconnues par l’EPFL, et cela relèverait d’une gestion indépendante, hors cadre de la présente directive. 

Donc, pour une association étudiante reconnue, la réponse est : **Non, vous ne pouvez pas utiliser un nom de domaine externe comme ""monlabo.ch"", et vous devez respecter les règles de nommage et les approbations prévues par la directive.**.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3,0.6055801550115933,0.11204121056020605,1.0,0.21222680812633343,1.0,1.0
26424bbfc0730c0a,Puis-je être immatriculé dans deux universités en même temps?,Assistant: Je n'ai pas trouvé d'information pertinente dans les documents fournis.,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.15,0.36071898642202715,0.4039408866995074,0.0,0.14927361013116108,0.0,0.0
5e7029d5e3b94a40,Est-ce qu'un doctorant peut racheter son ordinateur ?,Assistant: Je n'ai pas trouvé d'information pertinente dans les documents fournis.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3001602489081968,0.2586750788643533,0.0,0.09638732558974958,0.0,0.8
5ed0c97717712131,Est-ce qu'une décision de la Commission des prix de la recherche ou d’un jury spécifique doit être notifiées formellement au candidat par le biais d'une lettre recommandée ?,"Assistant: Non, une décision de la Commission des prix de la recherche ou d’un jury spécifique doit être notifiée formellement au candidat par le biais d'une lettre ou d’un email de décision, pas nécessairement par lettre recommandée.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.39517063268453545,0.10256410256410256,1.0,0.20182313477688857,0.0,1.0
5f1b8bbe0f4ae23b,A combien de semaines de vacances par an ai-je le droit à partir de 60 ans en tant qu'employé à l'EPFL ?,Assistant: Je n'ai pas trouvé d'information pertinente dans les documents fournis.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,0.5311975635291794,0.12195121951219512,0.0,0.11079912142229897,1.0,0.0
6975f923d63b6fc8,Quelles sont les conditons de réussite pour un bloc au niveau master à l'EPFL ?,"Assistant: Pour réussir un bloc au niveau master à l'EPFL, l'étudiant doit :

1. Acquérir 60 crédits ECTS pour le cycle master de 60 crédits, ou 90 crédits ECTS pour le cycle master de 90 crédits, conformément à l'ordonnance sur la formation menant au bachelor et au master de l'EPFL.
2. Réussir le projet de master, qui représente 30 crédits ECTS et doit être entamé au plus tard un an après la réussite du cycle master, et être réussi au plus tard trois ans après l'entrée au cycle master de 60 crédits ECTS, ou au plus tard quatre ans après l'entrée au cycle master de 90 crédits ECTS.
3. Le cycle master doit être réussi avant de pouvoir entamer le projet de master.
4. Le projet de master doit être réussi conformément à l'ordonnance sur le contrôle des études à l'EPFL et aux règlements d'application.

En outre, la réussite du master est conditionnée par l'acquisition de 60 crédits ECTS supplémentaires (ou 90 crédits ECTS pour les sections concernées) en sus du bachelor, ainsi que la réussite du projet de master. La réussite du cycle master est une condition préalable à l'entame du projet de master. Les durées maximales de formation peuvent être prolongées ou interrompues en cas de motif valable, comme une longue maladie, une maternité ou une période d’obligation de servir, à condition que le motif soit signalé à temps. 

Ces conditions sont établies par les articles 9, 10, 11, et 510 de l'ordonnance sur la formation menant au bachelor et au master de l'EPFL.",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.15,0.514503979239773,0.1880920162381597,0.0,0.19386827162407522,1.0,1.0
7bd2e28b667a0d88,Existe-t-il un code d'honneur pour les étudiants en bachelor et où puis-je le trouver?,"Assistant: Oui, il existe un code d'honneur pour les étudiants en bachelor. Vous pouvez le trouver dans le document intitulé ""Code d'honneur"" mentionné dans le contexte fourni. Pour y accéder, veuillez consulter le lien suivant : https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/Charte-ethique-de-lEFPL.pdf. Ce code d'honneur fait partie de la charte éthique de l'EPFL et s'applique à tous les étudiants, y compris ceux en bachelor. Voir également la rubrique déontologie et éthique pour plus d'informations.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,0.8017943275161916,0.5143953934740882,0.02329583333333333,0.4977314901100607,0.714,1.0
8285dbae4a6443de,Est-ce que le COSEC est rattaché à la VPF à l'EPFL ?,Assistant: Je n'ai pas trouvé d'information pertinente dans les documents fournis.,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.2,0.4966637691547472,0.3780487804878049,0.00015475227583828686,0.1272905723316033,0.0,0.8
a8d096107ce64986,Quels sont les membres qui composent la Direction de l'EPFL ?,Assistant: Je n'ai pas trouvé d'information pertinente dans les documents fournis.,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.2684827094827633,0.9010989010989011,0.0,0.14522208269055842,1.0,0.2
dd24643a85c00539,Je viens d'obtenir mon bachelor à l'EPFL. Quel est mon titre officiel ?,Assistant: Votre titre officiel est Bachelor of Science (BSc).,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.5746615823346303,0.2938388625592417,0.85,0.11474138945012272,1.0,1.0
dfc541b59287e129,Les emprunts dans un travail écrit doivent-ils être reconnaissable via une note en bas de page ?,"Assistant: Oui, les emprunts dans un travail écrit doivent être reconnaissables comme tels par une référence à la source, mais le contexte ne précise pas que cette référence doit obligatoirement être une note en bas de page. La forme de la référence (note en bas de page, citation dans le texte, bibliographie, etc.) n'est pas spécifiée dans les documents fournis.  

Par conséquent, la réponse exacte est : **Je n'ai pas trouvé d'information pertinente dans les documents fournis.**",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.05,0.3630781898131808,0.06418219461697723,0.85,0.17478670973708765,0.0,0.5
