trace_id,question,generated_answer,hit_at_1,hit_at_2,hit_at_3,hit_at_4,hit_at_5,hit_at_10,hit_at_15,hit_at_20,mrr_doc,ratio_correct_docs,semantic_similarity,len_answers_quality,chrf_score
063105a6437d204b,"En tant qu’étudiant, puis-je créer un site web pour mon association avec un nom de domaine externe (ex: monlabo.ch) au lieu d’un site epfl.ch ? Est-ce que j'ai des contraintes à respecter concernant le choix du nom de domaine ?",Le contexte fourni ne contient pas d'informations spécifiques sur les règles concernant la création de sites web pour les associations étudiantes ou le choix des noms de domaine externes. Il n'y a donc pas de réponse claire à votre question dans les documents fournis.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821991503299392,0.6492537313432836,0.29064130109528397
1eb184c49e087b4f,A combien de semaines de vacances par an ai-je le droit à partir de 60 ans en tant qu'employé à l'EPFL ?,"Le contexte fourni ne contient pas d'informations sur le nombre de semaines de vacances par an pour les employés de l'EPFL, en particulier à partir de 60 ans.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4122409574098054,0.06329113924050633,0.18202831733693894
24249b3f9a75ac8e,"Je suis en première année de bachelor et j'ai obtenu la moyenne de 3,49 au semestre. Comment m'inscrire en BA2?","Le contexte fourni ne contient pas d'informations spécifiques sur les conditions d'inscription en deuxième année de bachelor (BA2) à l'EPFL, notamment concernant la moyenne requise. Il ne mentionne pas non plus de procédure particulière pour les étudiants ayant une moyenne de 3,49. Pour obtenir des informations précises sur votre situation, il est recommandé de consulter le règlement d'études de votre section ou de contacter le Service académique (SAC) de l'EPFL.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5392167422246931,0.7580299785867237,0.3404119200032648
2aabbe861e24193d,Quelles sont les conditons de réussite pour un bloc au niveau master à l'EPFL ?,Le contexte fourni ne contient pas d'informations spécifiques sur les conditions de réussite pour un bloc au niveau master à l'EPFL.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794227936449192,0.4748201438848921,0.1676822738340701
57333c7ea2fd851c,Je viens d'obtenir mon bachelor à l'EPFL. Quel est mon titre officiel ?,Le contexte fourni ne mentionne pas explicitement le titre officiel attribué après l'obtention d'un bachelor à l'EPFL.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397927728533132,0.5592417061611374,0.1901248074168022
5c9284a48265c22a,Est-ce qu'un doctorant peut racheter son ordinateur ?,Le contexte fourni ne contient pas d'informations sur la possibilité pour un doctorant de racheter son ordinateur.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702983904424809,0.35962145110410093,0.20579250947057626
6b71b19eeacb16e3,Existe-t-il un code d'honneur pour les étudiants en bachelor et où puis-je le trouver?,"Non, le contexte fourni ne mentionne pas de code d'honneur pour les étudiants en bachelor.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5787035487123875,0.3358208955223881,0.14985872449634727
756285e2462dbaf5,Est-ce qu'une décision de la Commission des prix de la recherche ou d’un jury spécifique doit être notifiées formellement au candidat par le biais d'une lettre recommandée ?,"Le contexte fourni ne contient pas d'informations sur la notification des décisions de la Commission des prix de la recherche ou d'un jury spécifique. Par conséquent, il n'est pas possible de répondre à cette question en se basant uniquement sur le contexte donné.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2861700923154328,0.09090909090909091,0.11558503019194032
bc5d324b5700d6f2,Quels sont les membres qui composent la Direction de l'EPFL ?,Le contexte fourni ne contient pas d'informations sur les membres de la Direction de l'EPFL.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659742264774372,0.9891304347826086,0.31199111964363946
be595531f3e6f8de,"J'envisage de commencer mes études à l'EPFL. ""Combien d'années faut-il compter pour faire sa formation à l'EPFL ?""",Le contexte fourni ne contient pas d'informations sur la durée des formations à l'EPFL.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6005377174331222,0.14380165289256197,0.06800378439724612
d47f3d8bae690b36,Les emprunts dans un travail écrit doivent-ils être reconnaissable via une note en bas de page ?,"Le contexte fourni ne contient aucune information sur les emprunts dans un travail écrit ou sur l'utilisation de notes en bas de page. Par conséquent, il n'est pas possible de répondre à cette question en se basant uniquement sur le contexte fourni.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2954387870135629,0.12449799196787148,0.2160679860610809
e9b26a9545303676,Est-ce que le COSEC est rattaché à la VPF à l'EPFL ?,"Non, le contexte fourni ne mentionne pas le COSEC ni son rattachement à la VPF à l'EPFL.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6416745353752245,0.3522727272727273,0.30947730289989633
f7a40688dadb30a6,Puis-je être immatriculé dans deux universités en même temps?,Le contexte fourni ne contient pas d'informations sur l'immatriculation simultanée dans deux universités.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7189369709657909,0.5172413793103449,0.2864951499926317
