trace_id,question,hit_at_1,hit_at_2,hit_at_3,hit_at_4,hit_at_5,hit_at_10,hit_at_15,hit_at_20,mrr_doc,ratio_correct_docs,semantic_similarity,len_answers_quality,chrf_score
0ed6e29ac74370aa,A combien de semaines de vacances par an ai-je le droit à partir de 60 ans en tant qu'employé à l'EPFL ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40922678230097415,0.072992700729927,0.09456349794032945
1798caeb3cfe7122,Quels sont les membres qui composent la Direction de l'EPFL ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09090909090909091,0.05,0.6931297204461764,0.9340659340659341,0.3523248519025175
1ce4ceacab8af3fa,Est-ce qu'une décision de la Commission des prix de la recherche ou d’un jury spécifique doit être notifiées formellement au candidat par le biais d'une lettre recommandée ?,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1,0.05,0.4583751548611544,0.13793103448275862,0.24468151703770755
3c088326dd74b9a7,"En tant qu’étudiant, puis-je créer un site web pour mon association avec un nom de domaine externe (ex: monlabo.ch) au lieu d’un site epfl.ch ? Est-ce que j'ai des contraintes à respecter concernant le choix du nom de domaine ?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4681543879774942,0.6541353383458647,0.27643516807570656
4596d4b170b7b254,"J'envisage de commencer mes études à l'EPFL. ""Combien d'années faut-il compter pour faire sa formation à l'EPFL ?""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6005377174331222,0.14380165289256197,0.06800378439724612
56c347c0b7e6fe75,"Je suis en première année de bachelor et j'ai obtenu la moyenne de 3,49 au semestre. Comment m'inscrire en BA2?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116673021007152,0.8655256723716381,0.3067909297037234
71cc4a8128039c6f,Existe-t-il un code d'honneur pour les étudiants en bachelor et où puis-je le trouver?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5787035487123875,0.3358208955223881,0.14985872449634727
831c279a9ef3e0c7,Puis-je être immatriculé dans deux universités en même temps?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7189369709657909,0.5172413793103449,0.2864951499926317
a7cb7d8ed4401a42,Les emprunts dans un travail écrit doivent-ils être reconnaissable via une note en bas de page ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3998478637066465,0.20261437908496732,0.21838435975808543
ac403f3637fa8ca9,Est-ce que le COSEC est rattaché à la VPF à l'EPFL ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122262668777444,0.3780487804878049,0.19856544882809307
b0aaa530f234b962,Est-ce qu'un doctorant peut racheter son ordinateur ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7250935345570693,0.4195583596214511,0.229564075894067
e694f3c6dc4ef869,Je viens d'obtenir mon bachelor à l'EPFL. Quel est mon titre officiel ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547018540203976,0.5165876777251185,0.1829148581793025
f10dc244a07327cc,Quelles sont les conditons de réussite pour un bloc au niveau master à l'EPFL ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794227936449192,0.4748201438848921,0.1676822738340701
